codigo_mun,mun,prov,ccaa,renta_neta_media_por_persona
47213,Villalbarba,Valladolid,Castilla y León,13867
47214,Villalón de Campos,Valladolid,Castilla y León,12038
47215,Villamuriel de Campos,Valladolid,Castilla y León,14423
47216,Villán de Tordesillas,Valladolid,Castilla y León,13753
47217,Villanubla,Valladolid,Castilla y León,12916
47218,Villanueva de Duero,Valladolid,Castilla y León,12313
47219,Villanueva de la Condesa,Valladolid,Castilla y León,14423
47220,Villanueva de los Caballeros,Valladolid,Castilla y León,12727
47221,Villanueva de los Infantes,Valladolid,Castilla y León,15716
47222,Villanueva de San Mancio,Valladolid,Castilla y León,14423
47223,Villardefrades,Valladolid,Castilla y León,12448
47224,Villarmentero de Esgueva,Valladolid,Castilla y León,14423
47225,Villasexmir,Valladolid,Castilla y León,14423
47226,Villavaquerín,Valladolid,Castilla y León,11745
47227,Villavellid,Valladolid,Castilla y León,14423
47228,Villaverde de Medina,Valladolid,Castilla y León,10228
47229,Villavicencio de los Caballeros,Valladolid,Castilla y León,14651
47230,Wamba,Valladolid,Castilla y León,13605
47231,Zaratán,Valladolid,Castilla y León,13580
47232,La Zarza,Valladolid,Castilla y León,10756
48001,Abadiño,Bizkaia,País Vasco,15992
48002,Abanto y Ciérvana-Abanto Zierbena,Bizkaia,País Vasco,14790
48003,Amorebieta-Etxano,Bizkaia,País Vasco,16146
48004,Amoroto,Bizkaia,País Vasco,15993
48005,Arakaldo,Bizkaia,País Vasco,15919
48006,Arantzazu,Bizkaia,País Vasco,16470
48007,Munitibar-Arbatzegi Gerrikaitz,Bizkaia,País Vasco,14990
48008,Artzentales,Bizkaia,País Vasco,14423
48009,Arrankudiaga,Bizkaia,País Vasco,16912
48010,Arrieta,Bizkaia,País Vasco,19169
48011,Arrigorriaga,Bizkaia,País Vasco,15088
48012,Bakio,Bizkaia,País Vasco,18622
48013,Barakaldo,Bizkaia,País Vasco,14309
48014,Barrika,Bizkaia,País Vasco,19282
48015,Basauri,Bizkaia,País Vasco,14243
48016,Berango,Bizkaia,País Vasco,18428
48017,Bermeo,Bizkaia,País Vasco,14764
48018,Berriatua,Bizkaia,País Vasco,16637
48019,Berriz,Bizkaia,País Vasco,15648
48020,Bilbao,Bizkaia,País Vasco,16725
48021,Busturia,Bizkaia,País Vasco,15262
48022,Karrantza Harana/Valle de Carranza,Bizkaia,País Vasco,12272
48023,Artea,Bizkaia,País Vasco,17302
48024,Zeanuri,Bizkaia,País Vasco,17826
48025,Zeberio,Bizkaia,País Vasco,16802
48026,Dima,Bizkaia,País Vasco,17178
48027,Durango,Bizkaia,País Vasco,17063
48028,Ea,Bizkaia,País Vasco,16876
48029,Etxebarri,Bizkaia,País Vasco,15525
48030,Etxebarria,Bizkaia,País Vasco,16962
48031,Elantxobe,Bizkaia,País Vasco,14144
48032,Elorrio,Bizkaia,País Vasco,16749
48033,Ereño,Bizkaia,País Vasco,19434
48034,Ermua,Bizkaia,País Vasco,15170
48035,Fruiz,Bizkaia,País Vasco,16925
48036,Galdakao,Bizkaia,País Vasco,16619
48037,Galdames,Bizkaia,País Vasco,16087
48038,Gamiz-Fika,Bizkaia,País Vasco,19432
48039,Garai,Bizkaia,País Vasco,29639
48040,Gatika,Bizkaia,País Vasco,16940
48041,Gautegiz Arteaga,Bizkaia,País Vasco,18744
48042,Gordexola,Bizkaia,País Vasco,17453
48043,Gorliz,Bizkaia,País Vasco,17535
48044,Getxo,Bizkaia,País Vasco,20994
48045,Güeñes,Bizkaia,País Vasco,14261
48046,Gernika-Lumo,Bizkaia,País Vasco,15503
48047,Gizaburuaga,Bizkaia,País Vasco,15763
48048,Ibarrangelu,Bizkaia,País Vasco,20321
48049,Ispaster,Bizkaia,País Vasco,15334
48050,Izurtza,Bizkaia,País Vasco,19397
48051,Lanestosa,Bizkaia,País Vasco,12507
48052,Larrabetzu,Bizkaia,País Vasco,16959
48053,Laukiz,Bizkaia,País Vasco,22578
48054,Leioa,Bizkaia,País Vasco,16951
48055,Lemoa,Bizkaia,País Vasco,15054
48056,Lemoiz,Bizkaia,País Vasco,17566
48057,Lekeitio,Bizkaia,País Vasco,16832
48058,Mallabia,Bizkaia,País Vasco,17160
48059,Mañaria,Bizkaia,País Vasco,16075
48060,Markina-Xemein,Bizkaia,País Vasco,15917
48061,Maruri-Jatabe,Bizkaia,País Vasco,19592
48062,Mendata,Bizkaia,País Vasco,15771
48063,Mendexa,Bizkaia,País Vasco,16693
48064,Meñaka,Bizkaia,País Vasco,19960
48065,Ugao-Miraballes,Bizkaia,País Vasco,14997
48066,Morga,Bizkaia,País Vasco,16839
48067,Muxika,Bizkaia,País Vasco,16119
48068,Mundaka,Bizkaia,País Vasco,17904
48069,Mungia,Bizkaia,País Vasco,17578
48070,Aulesti,Bizkaia,País Vasco,14952
48071,Muskiz,Bizkaia,País Vasco,15038
48072,Otxandio,Bizkaia,País Vasco,15524
48073,Ondarroa,Bizkaia,País Vasco,16523
48074,Urduña/Orduña,Bizkaia,País Vasco,14794
48075,Orozko,Bizkaia,País Vasco,16174
48076,Sukarrieta,Bizkaia,País Vasco,23529
48077,Plentzia,Bizkaia,País Vasco,18487
48078,Portugalete,Bizkaia,País Vasco,14990
48079,Errigoiti,Bizkaia,País Vasco,16268
48080,Valle de Trápaga-Trapagaran,Bizkaia,País Vasco,14512
48081,Lezama,Bizkaia,País Vasco,18162
48082,Santurtzi,Bizkaia,País Vasco,14428
48083,Ortuella,Bizkaia,País Vasco,13765
48084,Sestao,Bizkaia,País Vasco,12794
48085,Sopela,Bizkaia,País Vasco,17920
48086,Sopuerta,Bizkaia,País Vasco,15159
48087,Trucios-Turtzioz,Bizkaia,País Vasco,14715
48088,Ubide,Bizkaia,País Vasco,15249
48089,Urduliz,Bizkaia,País Vasco,17353
48090,Balmaseda,Bizkaia,País Vasco,13494
48091,Atxondo,Bizkaia,País Vasco,16386
48092,Bedia,Bizkaia,País Vasco,15882
48093,Areatza,Bizkaia,País Vasco,14446
48094,Igorre,Bizkaia,País Vasco,14559
48095,Zaldibar,Bizkaia,País Vasco,16296
48096,Zalla,Bizkaia,País Vasco,14881
48097,Zaratamo,Bizkaia,País Vasco,14905
48901,Derio,Bizkaia,País Vasco,16108
48902,Erandio,Bizkaia,País Vasco,13471
48903,Loiu,Bizkaia,País Vasco,18592
48904,Sondika,Bizkaia,País Vasco,19015
48905,Zamudio,Bizkaia,País Vasco,15589
48906,Forua,Bizkaia,País Vasco,16106
48907,Kortezubi,Bizkaia,País Vasco,17016
48908,Murueta,Bizkaia,País Vasco,19063
48909,Nabarniz,Bizkaia,País Vasco,16399
48910,Iurreta,Bizkaia,País Vasco,15382
48911,Ajangiz,Bizkaia,País Vasco,17335
48912,Alonsotegi,Bizkaia,País Vasco,13999
48913,Zierbena,Bizkaia,País Vasco,18669
48914,Arratzu,Bizkaia,País Vasco,17803
48915,Ziortza-Bolibar,Bizkaia,País Vasco,18481
49002,Abezames,Zamora,Castilla y León,12471
49003,Alcañices,Zamora,Castilla y León,11764
49004,Alcubilla de Nogales,Zamora,Castilla y León,11746
49005,Alfaraz de Sayago,Zamora,Castilla y León,12531
49006,Algodre,Zamora,Castilla y León,12584
49007,Almaraz de Duero,Zamora,Castilla y León,11878
49008,Almeida de Sayago,Zamora,Castilla y León,11944
49009,Andavías,Zamora,Castilla y León,10186
49010,Arcenillas,Zamora,Castilla y León,12167
49011,Arcos de la Polvorosa,Zamora,Castilla y León,12525
49012,Argañín,Zamora,Castilla y León,12471
49013,Argujillo,Zamora,Castilla y León,11090
49014,Arquillinos,Zamora,Castilla y León,12384
49015,Arrabalde,Zamora,Castilla y León,11028
49016,Aspariegos,Zamora,Castilla y León,10344
49017,Asturianos,Zamora,Castilla y León,14096
49018,Ayoó de Vidriales,Zamora,Castilla y León,12908
49019,Barcial del Barco,Zamora,Castilla y León,10603
49020,Belver de los Montes,Zamora,Castilla y León,11615
49021,Benavente,Zamora,Castilla y León,11290
49022,Benegiles,Zamora,Castilla y León,12343
49023,Bermillo de Sayago,Zamora,Castilla y León,12214
49024,La Bóveda de Toro,Zamora,Castilla y León,11169
49025,Bretó,Zamora,Castilla y León,12757
49026,Bretocino,Zamora,Castilla y León,10346
49027,Brime de Sog,Zamora,Castilla y León,11331
49028,Brime de Urz,Zamora,Castilla y León,11732
49029,Burganes de Valverde,Zamora,Castilla y León,10410
49030,Bustillo del Oro,Zamora,Castilla y León,12471
49031,Cabañas de Sayago,Zamora,Castilla y León,12480
49032,Calzadilla de Tera,Zamora,Castilla y León,11330
49033,Camarzana de Tera,Zamora,Castilla y León,12328
49034,Cañizal,Zamora,Castilla y León,10874
49035,Cañizo,Zamora,Castilla y León,13141
49036,Carbajales de Alba,Zamora,Castilla y León,12272
49037,Carbellino,Zamora,Castilla y León,10907
49038,Casaseca de Campeán,Zamora,Castilla y León,12471
49039,Casaseca de las Chanas,Zamora,Castilla y León,11524
49040,Castrillo de la Guareña,Zamora,Castilla y León,13571
49041,Castrogonzalo,Zamora,Castilla y León,11849
49042,Castronuevo,Zamora,Castilla y León,11568
49043,Castroverde de Campos,Zamora,Castilla y León,12314
49044,Cazurra,Zamora,Castilla y León,12471
49046,Cerecinos de Campos,Zamora,Castilla y León,13500
49047,Cerecinos del Carrizal,Zamora,Castilla y León,11767
49048,Cernadilla,Zamora,Castilla y León,14032
49050,Cobreros,Zamora,Castilla y León,11739
49052,Coomonte,Zamora,Castilla y León,10490
49053,Coreses,Zamora,Castilla y León,11324
49054,Corrales del Vino,Zamora,Castilla y León,11662
49055,Cotanes del Monte,Zamora,Castilla y León,12471
49056,Cubillos,Zamora,Castilla y León,11198
49057,Cubo de Benavente,Zamora,Castilla y León,13029
49058,El Cubo de Tierra del Vino,Zamora,Castilla y León,10900
49059,Cuelgamures,Zamora,Castilla y León,12471
49061,Entrala,Zamora,Castilla y León,11462
49062,Espadañedo,Zamora,Castilla y León,9906
49063,Faramontanos de Tábara,Zamora,Castilla y León,10237
49064,Fariza,Zamora,Castilla y León,12135
49065,Fermoselle,Zamora,Castilla y León,11019
49066,Ferreras de Abajo,Zamora,Castilla y León,11616
49067,Ferreras de Arriba,Zamora,Castilla y León,12147
49068,Ferreruela,Zamora,Castilla y León,10993
49069,Figueruela de Arriba,Zamora,Castilla y León,12433
49071,Fonfría,Zamora,Castilla y León,12991
49075,Fresno de la Polvorosa,Zamora,Castilla y León,10390
49076,Fresno de la Ribera,Zamora,Castilla y León,12773
49077,Fresno de Sayago,Zamora,Castilla y León,11638
49078,Friera de Valverde,Zamora,Castilla y León,10489
49079,Fuente Encalada,Zamora,Castilla y León,12302
49080,Fuentelapeña,Zamora,Castilla y León,11030
49081,Fuentesaúco,Zamora,Castilla y León,10640
49082,Fuentes de Ropel,Zamora,Castilla y León,12395
49083,Fuentesecas,Zamora,Castilla y León,12471
49084,Fuentespreadas,Zamora,Castilla y León,11700
49085,Galende,Zamora,Castilla y León,12190
49086,Gallegos del Pan,Zamora,Castilla y León,12387
49087,Gallegos del Río,Zamora,Castilla y León,10585
49088,Gamones,Zamora,Castilla y León,12471
49090,Gema,Zamora,Castilla y León,12222
49091,Granja de Moreruela,Zamora,Castilla y León,19120
49092,Granucillo,Zamora,Castilla y León,11060
49093,Guarrate,Zamora,Castilla y León,12118
49094,Hermisende,Zamora,Castilla y León,11998
49095,La Hiniesta,Zamora,Castilla y León,11238
49096,Jambrina,Zamora,Castilla y León,12460
49097,Justel,Zamora,Castilla y León,12471
49098,Losacino,Zamora,Castilla y León,11876
49099,Losacio,Zamora,Castilla y León,12471
49100,Lubián,Zamora,Castilla y León,14003
49101,Luelmo,Zamora,Castilla y León,9963
49102,El Maderal,Zamora,Castilla y León,12046
49103,Madridanos,Zamora,Castilla y León,10870
49104,Mahide,Zamora,Castilla y León,11866
49105,Maire de Castroponce,Zamora,Castilla y León,11999
49107,Malva,Zamora,Castilla y León,12833
49108,Manganeses de la Lampreana,Zamora,Castilla y León,12686
49109,Manganeses de la Polvorosa,Zamora,Castilla y León,10846
49110,Manzanal de Arriba,Zamora,Castilla y León,12330
49111,Manzanal del Barco,Zamora,Castilla y León,11575
49112,Manzanal de los Infantes,Zamora,Castilla y León,10551
49113,Matilla de Arzón,Zamora,Castilla y León,12559
49114,Matilla la Seca,Zamora,Castilla y León,12471
49115,Mayalde,Zamora,Castilla y León,11299
49116,Melgar de Tera,Zamora,Castilla y León,12185
49117,Micereces de Tera,Zamora,Castilla y León,11255
49118,Milles de la Polvorosa,Zamora,Castilla y León,11755
49119,Molacillos,Zamora,Castilla y León,12352
49120,Molezuelas de la Carballeda,Zamora,Castilla y León,12471
49121,Mombuey,Zamora,Castilla y León,12836
49122,Monfarracinos,Zamora,Castilla y León,11299
49123,Montamarta,Zamora,Castilla y León,11101
49124,Moral de Sayago,Zamora,Castilla y León,8977
49125,Moraleja del Vino,Zamora,Castilla y León,11369
49126,Moraleja de Sayago,Zamora,Castilla y León,8791
49127,Morales del Vino,Zamora,Castilla y León,13974
49128,Morales de Rey,Zamora,Castilla y León,10309
49129,Morales de Toro,Zamora,Castilla y León,10206
49130,Morales de Valverde,Zamora,Castilla y León,12202
49131,Moralina,Zamora,Castilla y León,12727
49132,Moreruela de los Infanzones,Zamora,Castilla y León,10056
49133,Moreruela de Tábara,Zamora,Castilla y León,11082
49134,Muelas de los Caballeros,Zamora,Castilla y León,12470
49135,Muelas del Pan,Zamora,Castilla y León,13234
49136,Muga de Sayago,Zamora,Castilla y León,12270
49137,Navianos de Valverde,Zamora,Castilla y León,10988
49138,Olmillos de Castro,Zamora,Castilla y León,10728
49139,Otero de Bodas,Zamora,Castilla y León,16138
49141,Pajares de la Lampreana,Zamora,Castilla y León,10682
49142,Palacios del Pan,Zamora,Castilla y León,12174
49143,Palacios de Sanabria,Zamora,Castilla y León,11405
49145,Pedralba de la Pradería,Zamora,Castilla y León,11706
49146,El Pego,Zamora,Castilla y León,11548
49147,Peleagonzalo,Zamora,Castilla y León,11045
49148,Peleas de Abajo,Zamora,Castilla y León,11449
49149,Peñausende,Zamora,Castilla y León,12620
49150,Peque,Zamora,Castilla y León,11239
49151,El Perdigón,Zamora,Castilla y León,11357
49152,Pereruela,Zamora,Castilla y León,12345
49153,Perilla de Castro,Zamora,Castilla y León,13227
49154,Pías,Zamora,Castilla y León,10653
49155,Piedrahita de Castro,Zamora,Castilla y León,13598
49156,Pinilla de Toro,Zamora,Castilla y León,12662
49157,Pino del Oro,Zamora,Castilla y León,12340
49158,El Piñero,Zamora,Castilla y León,11304
49159,Pobladura del Valle,Zamora,Castilla y León,11690
49160,Pobladura de Valderaduey,Zamora,Castilla y León,12471
49162,Porto,Zamora,Castilla y León,15170
49163,Pozoantiguo,Zamora,Castilla y León,11454
49164,Pozuelo de Tábara,Zamora,Castilla y León,10302
49165,Prado,Zamora,Castilla y León,12471
49166,Puebla de Sanabria,Zamora,Castilla y León,13159
49167,Pueblica de Valverde,Zamora,Castilla y León,10254
49168,Quintanilla del Monte,Zamora,Castilla y León,11247
49169,Quintanilla del Olmo,Zamora,Castilla y León,12471
49170,Quintanilla de Urz,Zamora,Castilla y León,11001
49171,Quiruelas de Vidriales,Zamora,Castilla y León,11679
49172,Rabanales,Zamora,Castilla y León,12477
49173,Rábano de Aliste,Zamora,Castilla y León,10483
49174,Requejo,Zamora,Castilla y León,13597
49175,Revellinos,Zamora,Castilla y León,9925
49176,Riofrío de Aliste,Zamora,Castilla y León,12097
49177,Rionegro del Puente,Zamora,Castilla y León,11148
49178,Roales,Zamora,Castilla y León,11829
49179,Robleda-Cervantes,Zamora,Castilla y León,12184
49180,Roelos de Sayago,Zamora,Castilla y León,12948
49181,Rosinos de la Requejada,Zamora,Castilla y León,12863
49183,Salce,Zamora,Castilla y León,12471
49184,Samir de los Caños,Zamora,Castilla y León,13269
49185,San Agustín del Pozo,Zamora,Castilla y León,10797
49186,San Cebrián de Castro,Zamora,Castilla y León,12424
49187,San Cristóbal de Entreviñas,Zamora,Castilla y León,11078
49188,San Esteban del Molar,Zamora,Castilla y León,14281
49189,San Justo,Zamora,Castilla y León,12547
49190,San Martín de Valderaduey,Zamora,Castilla y León,12471
49191,San Miguel de la Ribera,Zamora,Castilla y León,12795
49192,San Miguel del Valle,Zamora,Castilla y León,11242
49193,San Pedro de Ceque,Zamora,Castilla y León,10760
49194,San Pedro de la Nave-Almendra,Zamora,Castilla y León,11283
49197,Santa Clara de Avedillo,Zamora,Castilla y León,11906
49199,Santa Colomba de las Monjas,Zamora,Castilla y León,11284
49200,Santa Cristina de la Polvorosa,Zamora,Castilla y León,11098
49201,Santa Croya de Tera,Zamora,Castilla y León,12762
49202,Santa Eufemia del Barco,Zamora,Castilla y León,10456
49203,Santa María de la Vega,Zamora,Castilla y León,10832
49204,Santa María de Valverde,Zamora,Castilla y León,12471
49205,Santibáñez de Tera,Zamora,Castilla y León,11732
49206,Santibáñez de Vidriales,Zamora,Castilla y León,11946
49207,Santovenia,Zamora,Castilla y León,11837
49208,San Vicente de la Cabeza,Zamora,Castilla y León,11817
49209,San Vitero,Zamora,Castilla y León,12523
49210,Sanzoles,Zamora,Castilla y León,10304
49214,Tábara,Zamora,Castilla y León,12272
49216,Tapioles,Zamora,Castilla y León,12748
49219,Toro,Zamora,Castilla y León,11509
49220,La Torre del Valle,Zamora,Castilla y León,13119
49221,Torregamones,Zamora,Castilla y León,10384
49222,Torres del Carrizal,Zamora,Castilla y León,10352
49223,Trabazos,Zamora,Castilla y León,11869
49224,Trefacio,Zamora,Castilla y León,12197
49225,Uña de Quintana,Zamora,Castilla y León,10791
49226,Vadillo de la Guareña,Zamora,Castilla y León,12310
49227,Valcabado,Zamora,Castilla y León,11943
49228,Valdefinjas,Zamora,Castilla y León,12471
49229,Valdescorriel,Zamora,Castilla y León,11721
49230,Vallesa de la Guareña,Zamora,Castilla y León,12471
49231,Vega de Tera,Zamora,Castilla y León,11480
49232,Vega de Villalobos,Zamora,Castilla y León,12471
49233,Vegalatrave,Zamora,Castilla y León,12471
